Time_abs/ps, Signal 1/nA, Signal 2/nA
  1950.700,    -0.933013,    -0.032991
  1950.750,    -0.855491,    -0.009980
  1950.800,    -0.703546,    -0.022335
  1950.850,    -0.582104,    -0.011748
  1950.900,    -0.461589,    -0.023419
  1950.950,    -0.271313,    -0.039352
  1951.000,    -0.203830,    -0.011837
  1951.050,    -0.059098,     0.010881
  1951.100,    -0.010912,    -0.000071
  1951.150,    -0.081606,     0.037470
  1951.200,    -0.023372,     0.065742
  1951.250,    -0.023770,     0.038993
  1951.300,    -0.034565,     0.039522
  1951.350,     0.006144,     0.024107
  1951.400,     0.104461,     0.022165
  1951.450,     0.138047,     0.006181
  1951.500,     0.237992,     0.022545
  1951.550,     0.316402,     0.014670
  1951.600,     0.357396,     0.014306
  1951.650,     0.361857,     0.002639
  1951.700,     0.262791,    -0.023572
  1951.750,     0.193301,    -0.038603
  1951.800,    -0.024011,    -0.036003
  1951.850,    -0.326964,    -0.027297
  1951.900,    -0.579032,    -0.013388
  1951.950,    -0.839458,    -0.038881
  1952.000,    -1.073142,    -0.051937
  1952.050,    -1.316928,    -0.054514
  1952.100,    -1.382644,    -0.034148
  1952.150,    -1.414105,    -0.016025
  1952.200,    -1.323605,    -0.004028
  1952.250,    -1.285048,     0.002665
  1952.300,    -1.121975,    -0.010917
  1952.350,    -0.956353,     0.002041
  1952.400,    -0.747811,     0.002225
  1952.450,    -0.552858,     0.011446
  1952.500,    -0.420322,     0.031718
  1952.550,    -0.312933,     0.027227
  1952.600,    -0.143860,     0.021289
  1952.650,    -0.101502,     0.030071
  1952.700,    -0.096615,     0.024983
  1952.750,    -0.104730,     0.000122
  1952.800,    -0.195307,    -0.001715
  1952.850,    -0.373058,    -0.013348
  1952.900,    -0.411385,    -0.004882
  1952.950,    -0.585581,     0.000560
  1953.000,    -0.737409,    -0.019447
  1953.050,    -0.848504,    -0.019459
  1953.100,    -0.930908,    -0.027061
  1953.150,    -0.926048,    -0.040769
  1953.200,    -0.900728,    -0.014522
  1953.250,    -0.827485,    -0.011242
  1953.300,    -0.641750,    -0.025875
  1953.350,    -0.599129,    -0.017112
  1953.400,    -0.504922,     0.006609
  1953.450,    -0.342690,     0.005965
  1953.500,    -0.255466,    -0.029263
  1953.550,    -0.166918,    -0.000054
  1953.600,    -0.216091,    -0.001784
  1953.650,    -0.321993,    -0.016187
  1953.700,    -0.340009,    -0.004175
  1953.750,    -0.450695,     0.010968
  1953.800,    -0.584340,     0.034128
  1953.850,    -0.750881,     0.014271
  1953.900,    -0.837692,    -0.002202
  1953.950,    -0.872140,     0.013211
  1954.000,    -0.937510,     0.027973
  1954.050,    -0.954378,     0.023190
  1954.100,    -0.970012,    -0.009030
  1954.150,    -1.017547,    -0.004190
  1954.200,    -1.094434,     0.005942
  1954.250,    -1.038418,    -0.023203
  1954.300,    -1.023956,    -0.007918
  1954.350,    -1.068193,     0.016581
  1954.400,    -1.148471,    -0.017381
  1954.450,    -1.184569,    -0.024599
  1954.500,    -1.088502,    -0.000271
  1954.550,    -1.109913,    -0.001732
  1954.600,    -1.082268,    -0.023760
  1954.650,    -0.987483,    -0.019909
  1954.700,    -0.903250,    -0.019547
  1954.750,    -0.770336,    -0.025193
  1954.800,    -0.623766,    -0.045967
  1954.850,    -0.518494,    -0.010879
  1954.900,    -0.487743,    -0.012857
  1954.950,    -0.350921,    -0.032958
  1955.000,    -0.304477,    -0.013714
  1955.050,    -0.274575,     0.007161
  1955.100,    -0.202670,     0.000089
  1955.150,    -0.130014,     0.006894
  1955.200,    -0.035922,     0.012530
  1955.250,    -0.095297,     0.028002
  1955.300,    -0.187746,     0.018559
  1955.350,    -0.317819,     0.035448
  1955.400,    -0.508086,     0.042605
  1955.450,    -0.769086,     0.005217
  1955.500,    -0.800773,     0.032563
  1955.550,    -1.002183,     0.047789
  1955.600,    -1.192158,     0.015031
  1955.650,    -1.275389,    -0.013389
  1955.700,    -1.385794,    -0.010958
  1955.750,    -1.420683,    -0.024447
  1955.800,    -1.386959,    -0.033200
  1955.850,    -1.337174,    -0.026922
  1955.900,    -1.296975,    -0.031809
  1955.950,    -1.297037,    -0.026151
  1956.000,    -1.252335,    -0.029732
  1956.050,    -1.248544,    -0.049428
  1956.100,    -1.166572,    -0.045659
  1956.150,    -1.033696,    -0.024372
  1956.200,    -0.966682,    -0.019422
  1956.250,    -0.918936,    -0.030073
  1956.300,    -0.830843,    -0.004052
  1956.350,    -0.721473,     0.018059
  1956.400,    -0.641536,     0.019546
  1956.450,    -0.441511,     0.036354
  1956.500,    -0.334656,     0.020690
  1956.550,    -0.270096,     0.020995
  1956.600,    -0.146122,     0.057331
  1956.650,    -0.123781,     0.045526
  1956.700,    -0.206898,     0.009567
  1956.750,    -0.171236,     0.005282
  1956.800,    -0.150971,    -0.002055
  1956.850,    -0.185945,    -0.000981
  1956.900,    -0.349466,    -0.000677
  1956.950,    -0.505245,    -0.023137
  1957.000,    -0.546893,    -0.018264
  1957.050,    -0.648852,    -0.022516
  1957.100,    -0.844333,    -0.013229
  1957.150,    -0.988219,     0.005681
  1957.200,    -1.075491,    -0.023817
  1957.250,    -1.141421,    -0.032484
  1957.300,    -1.236665,    -0.029776
  1957.350,    -1.264967,    -0.011124
  1957.400,    -1.249050,     0.005468
  1957.450,    -1.198846,    -0.021736
  1957.500,    -1.077727,    -0.011784
  1957.550,    -0.975759,    -0.026008
  1957.600,    -0.858095,    -0.018542
  1957.650,    -0.697941,     0.033555
  1957.700,    -0.583664,    -0.008298
  1957.750,    -0.543411,    -0.018723
  1957.800,    -0.353571,     0.019660
  1957.850,    -0.450469,    -0.006364
  1957.900,    -0.491404,    -0.014842
  1957.950,    -0.469721,     0.024545
  1958.000,    -0.476830,     0.010723
  1958.050,    -0.491033,     0.033021
  1958.100,    -0.515987,     0.044473
  1958.150,    -0.568296,     0.010332
  1958.200,    -0.766329,    -0.012917
  1958.250,    -0.735632,     0.004635
  1958.300,    -0.776000,    -0.006296
  1958.350,    -0.914406,    -0.015768
  1958.400,    -0.930486,    -0.009985
  1958.450,    -0.875650,     0.009242
  1958.500,    -0.761056,     0.011458
  1958.550,    -0.633819,    -0.017474
  1958.600,    -0.538385,    -0.036798
  1958.650,    -0.494092,    -0.024239
  1958.700,    -0.423813,    -0.026133
  1958.750,    -0.309648,    -0.028840
  1958.800,    -0.327057,    -0.029881
  1958.850,    -0.268441,    -0.031354
  1958.900,    -0.285415,    -0.044408
  1958.950,    -0.221419,    -0.022595
  1959.000,    -0.168323,    -0.004531
  1959.050,    -0.240308,    -0.015760
  1959.100,    -0.311694,    -0.018215
  1959.150,    -0.289699,     0.007271
  1959.200,    -0.372063,    -0.005173
  1959.250,    -0.504557,    -0.000284
  1959.300,    -0.584331,     0.029198
  1959.350,    -0.743809,     0.027753
  1959.400,    -0.776873,     0.041749
  1959.450,    -0.815314,     0.049669
  1959.500,    -0.921272,     0.033872
  1959.550,    -1.044708,     0.011179
  1959.600,    -1.031459,    -0.001309
  1959.650,    -1.100553,    -0.004422
  1959.700,    -1.047534,    -0.024846
  1959.750,    -1.013844,    -0.002355
  1959.800,    -0.974705,    -0.018837
  1959.850,    -0.954618,    -0.043865
  1959.900,    -0.924033,    -0.029123
  1959.950,    -0.894812,    -0.017913
  1960.000,    -0.838169,    -0.041152
  1960.050,    -0.784182,    -0.047486
  1960.100,    -0.729094,    -0.018115
  1960.150,    -0.794716,    -0.021831
  1960.200,    -0.870187,    -0.024696
  1960.250,    -0.739703,    -0.010089
  1960.300,    -0.581517,    -0.012235
  1960.350,    -0.545882,    -0.011146
  1960.400,    -0.400534,     0.021729
  1960.450,    -0.306629,     0.020942
  1960.500,    -0.152056,     0.016639
  1960.550,    -0.020424,     0.012736
  1960.600,    -0.096191,     0.015280
  1960.650,    -0.074834,     0.010105
  1960.700,    -0.073753,    -0.005519
  1960.750,    -0.226136,     0.021517
  1960.800,    -0.362449,     0.040758
  1960.850,    -0.530894,     0.010207
  1960.900,    -0.651737,     0.019915
  1960.950,    -0.800766,     0.026821
  1961.000,    -1.024939,    -0.015596
  1961.050,    -1.193617,    -0.024965
  1961.100,    -1.240877,    -0.016026
  1961.150,    -1.393048,    -0.005800
  1961.200,    -1.465759,    -0.017107
  1961.250,    -1.512945,    -0.033644
  1961.300,    -1.567917,    -0.020080
  1961.350,    -1.545287,    -0.027819
  1961.400,    -1.383141,    -0.014223
  1961.450,    -1.264597,     0.000007
  1961.500,    -1.085317,    -0.007560
  1961.550,    -0.891910,    -0.005903
  1961.600,    -0.748146,    -0.030057
  1961.650,    -0.536183,    -0.001483
  1961.700,    -0.426461,     0.004972
  1961.750,    -0.412545,    -0.000804
  1961.800,    -0.314506,    -0.002304
  1961.850,    -0.215733,     0.013293
  1961.900,    -0.295029,     0.006099
  1961.950,    -0.395965,    -0.003704
  1962.000,    -0.507465,    -0.012576
  1962.050,    -0.499036,     0.009465
  1962.100,    -0.467382,     0.007421
  1962.150,    -0.531630,    -0.010792
  1962.200,    -0.533571,     0.006418
  1962.250,    -0.521975,     0.007825
  1962.300,    -0.621472,     0.026353
  1962.350,    -0.651343,     0.038308
  1962.400,    -0.699586,     0.019816
  1962.450,    -0.768002,    -0.003076
  1962.500,    -0.786694,     0.030874
  1962.550,    -0.854291,     0.027379
  1962.600,    -0.927386,     0.006311
  1962.650,    -0.959016,     0.007335
  1962.700,    -1.003134,     0.005206
  1962.750,    -0.978158,     0.012209
  1962.800,    -1.004545,    -0.015030
  1962.850,    -1.093684,    -0.025613
  1962.900,    -1.173643,    -0.062045
  1962.950,    -1.073334,    -0.046221
  1963.000,    -1.091555,    -0.016329
  1963.050,    -1.090395,    -0.011314
  1963.100,    -1.063050,    -0.034707
  1963.150,    -1.088990,    -0.046419
  1963.200,    -1.039031,    -0.022395
  1963.250,    -1.059203,     0.005784
  1963.300,    -0.946797,     0.010857
  1963.350,    -0.884954,     0.003288
  1963.400,    -0.863986,    -0.005303
  1963.450,    -0.823008,     0.011875
  1963.500,    -0.758053,     0.008901
  1963.550,    -0.849338,     0.038017
  1963.600,    -0.846834,     0.031932
  1963.650,    -0.840122,     0.036548
  1963.700,    -0.860416,     0.027853
  1963.750,    -0.840212,     0.025013
  1963.800,    -0.770759,     0.004932
  1963.850,    -0.816935,    -0.045713
  1963.900,    -0.712678,    -0.024215
  1963.950,    -0.558177,    -0.009077
  1964.000,    -0.514328,    -0.019112
  1964.050,    -0.448834,     0.002452
  1964.100,    -0.402226,    -0.018495
  1964.150,    -0.305995,    -0.029386
  1964.200,    -0.304712,    -0.060426
  1964.250,    -0.282604,    -0.040732
  1964.300,    -0.354166,    -0.022407
  1964.350,    -0.427082,    -0.024772
  1964.400,    -0.396957,    -0.025675
  1964.450,    -0.494479,     0.002297
  1964.500,    -0.644052,     0.000141
  1964.550,    -0.685156,    -0.008518
  1964.600,    -0.753047,     0.000837
  1964.650,    -0.867342,     0.005756
  1964.700,    -0.866548,     0.024656
  1964.750,    -0.834592,     0.006883
  1964.800,    -0.870382,    -0.026145
  1964.850,    -0.830700,    -0.014931
  1964.900,    -0.848762,     0.005129
  1964.950,    -0.800435,    -0.012581
  1965.000,    -0.841948,     0.019652
  1965.050,    -0.776548,     0.021728
  1965.100,    -0.762345,    -0.009514
  1965.150,    -0.737990,     0.008985
  1965.200,    -0.746951,     0.017809
  1965.250,    -0.742082,     0.001276
  1965.300,    -0.669636,    -0.015466
  1965.350,    -0.653629,    -0.032223
  1965.400,    -0.589160,    -0.019106
  1965.450,    -0.507925,    -0.006776
  1965.500,    -0.433505,    -0.026281
  1965.550,    -0.460862,    -0.016747
  1965.600,    -0.323733,     0.005285
  1965.650,    -0.245140,    -0.005572
  1965.700,    -0.227928,    -0.037321
  1965.750,    -0.125370,    -0.010476
  1965.800,     0.069869,     0.006410
  1965.850,     0.197251,    -0.017743
  1965.900,     0.307680,    -0.026453
  1965.950,     0.271960,    -0.021736
  1966.000,     0.279361,    -0.024986
  1966.050,     0.334082,    -0.011006
  1966.100,     0.249521,     0.007678
  1966.150,     0.084288,     0.001154
  1966.200,    -0.047147,    -0.004179
  1966.250,    -0.226172,     0.020619
  1966.300,    -0.340143,     0.019949
  1966.350,    -0.566950,     0.027992
  1966.400,    -0.726707,     0.022972
  1966.450,    -0.849088,     0.020199
  1966.500,    -0.786850,     0.023485
  1966.550,    -0.742465,     0.021607
  1966.600,    -0.731994,     0.010242
  1966.650,    -0.674219,    -0.032808
  1966.700,    -0.573145,    -0.017707
  1966.750,    -0.530505,    -0.025702
  1966.800,    -0.320302,    -0.051510
  1966.850,    -0.094106,    -0.042880
  1966.900,    -0.030093,    -0.026570
  1966.950,     0.124402,    -0.012773
  1967.000,     0.192394,    -0.044353
  1967.050,     0.273807,    -0.060354
  1967.100,     0.271566,    -0.038835
  1967.150,     0.341072,    -0.011192
  1967.200,     0.209869,    -0.003976
  1967.250,     0.107712,    -0.006536
  1967.300,     0.131869,     0.000782
  1967.350,     0.059117,    -0.006793
  1967.400,     0.055084,    -0.002484
  1967.450,     0.104690,     0.021027
  1967.500,     0.054757,     0.039550
  1967.550,     0.105189,     0.017797
  1967.600,     0.266188,     0.009607
  1967.650,     0.202021,     0.008611
  1967.700,     0.254610,    -0.003249
  1967.750,     0.274868,     0.004893
  1967.800,     0.103023,     0.004433
  1967.850,     0.247347,    -0.008088
  1967.900,     0.214211,    -0.017361
  1967.950,     0.080489,    -0.030453
  1968.000,     0.084821,    -0.018778
  1968.050,    -0.073169,    -0.031524
  1968.100,    -0.262011,    -0.062255
  1968.150,    -0.281537,    -0.028765
  1968.200,    -0.309131,    -0.025467
  1968.250,    -0.330160,    -0.021476
  1968.300,    -0.342440,    -0.025322
  1968.350,    -0.360961,    -0.036562
  1968.400,    -0.215857,     0.003119
  1968.450,    -0.216476,     0.000189
  1968.500,    -0.124548,     0.013807
  1968.550,    -0.098520,     0.011380
  1968.600,    -0.042916,    -0.007769
  1968.650,     0.089581,     0.020271
  1968.700,     0.117265,     0.036182
  1968.750,     0.182760,     0.007886
  1968.800,     0.100866,     0.025146
  1968.850,     0.096866,     0.010346
  1968.900,     0.029512,     0.020245
  1968.950,    -0.019629,    -0.004789
  1969.000,    -0.066240,    -0.001542
  1969.050,    -0.147597,     0.012379
  1969.100,    -0.165752,     0.022641
  1969.150,    -0.172604,     0.020587
  1969.200,    -0.182289,    -0.003824
  1969.250,    -0.204928,     0.011518
  1969.300,    -0.179584,     0.012313
  1969.350,    -0.193078,    -0.022373
  1969.400,    -0.166648,    -0.013435
  1969.450,    -0.054634,    -0.014248
  1969.500,    -0.023776,    -0.012237
  1969.550,    -0.055994,    -0.053914
  1969.600,     0.090725,    -0.030779
  1969.650,     0.091380,    -0.017950
  1969.700,     0.093082,    -0.018127
  1969.750,     0.086663,    -0.024343
  1969.800,     0.000106,    -0.017146
  1969.850,    -0.070967,     0.008778
  1969.900,    -0.225002,     0.003302
  1969.950,    -0.427611,     0.018391
  1970.000,    -0.459389,     0.047658
  1970.050,    -0.544928,     0.055445
  1970.100,    -0.678117,     0.028416
  1970.150,    -0.675932,     0.021438
  1970.200,    -0.776619,     0.026356
  1970.250,    -0.774115,     0.021017
  1970.300,    -0.800832,     0.028526
  1970.350,    -0.852676,     0.011389
  1970.400,    -0.893685,    -0.007305
  1970.450,    -0.864292,    -0.015162
  1970.500,    -0.844347,    -0.014385
  1970.550,    -0.754359,    -0.018751
  1970.600,    -0.730097,    -0.022661
  1970.650,    -0.659880,    -0.031350
  1970.700,    -0.572982,    -0.041047
  1970.750,    -0.455762,    -0.043943
  1970.800,    -0.471865,    -0.055519
  1970.850,    -0.408553,    -0.035580
  1970.900,    -0.304450,    -0.008201
  1970.950,    -0.316080,    -0.005087
  1971.000,    -0.196971,     0.011421
  1971.050,    -0.214236,     0.018341
  1971.100,    -0.212337,     0.031932
  1971.150,    -0.127974,     0.036106
  1971.200,    -0.201271,     0.045294
  1971.250,    -0.157331,     0.044166
  1971.300,    -0.165492,     0.038267
  1971.350,    -0.244266,     0.011888
  1971.400,    -0.269424,     0.010391
  1971.450,    -0.363079,     0.012429
  1971.500,    -0.363749,     0.005347
  1971.550,    -0.435720,    -0.007469
  1971.600,    -0.582188,    -0.035153
  1971.650,    -0.558379,    -0.018384
  1971.700,    -0.680222,    -0.038080
  1971.750,    -0.674691,    -0.055417
  1971.800,    -0.718521,    -0.046146
  1971.850,    -0.807213,    -0.011408
  1971.900,    -0.825113,    -0.032123
  1971.950,    -0.807668,    -0.008332
  1972.000,    -0.806217,     0.007654
  1972.050,    -0.796057,    -0.001359
  1972.100,    -0.762938,     0.019265
  1972.150,    -0.696868,     0.027009
  1972.200,    -0.571716,     0.029294
  1972.250,    -0.426396,     0.029130
  1972.300,    -0.371621,     0.013169
  1972.350,    -0.188484,     0.033928
  1972.400,    -0.121080,     0.017039
  1972.450,    -0.069692,     0.009762
  1972.500,    -0.010364,     0.019762
  1972.550,    -0.040452,    -0.005003
  1972.600,    -0.093793,    -0.011563
  1972.650,    -0.174443,    -0.005919
  1972.700,    -0.136001,    -0.031498
  1972.750,    -0.201909,    -0.025267
  1972.800,    -0.264429,    -0.039464
  1972.850,    -0.166795,    -0.039630
  1972.900,    -0.219068,    -0.032952
  1972.950,    -0.197981,    -0.013123
  1973.000,    -0.139131,    -0.004771
  1973.050,    -0.181153,    -0.019917
  1973.100,    -0.133573,     0.007986
  1973.150,    -0.080937,     0.007936
  1973.200,     0.030481,     0.010490
  1973.250,     0.055038,     0.045564
  1973.300,    -0.028749,     0.025540
  1973.350,     0.070337,     0.018395
  1973.400,     0.073797,     0.009999
  1973.450,     0.093958,    -0.001116
  1973.500,     0.147752,     0.016028
  1973.550,     0.060698,     0.004084
  1973.600,    -0.024156,    -0.000827
  1973.650,    -0.027994,    -0.005397
  1973.700,    -0.085133,    -0.030244
  1973.750,    -0.085583,    -0.015516
  1973.800,    -0.101909,    -0.033714
  1973.850,    -0.117449,     0.003853
  1973.900,    -0.051837,    -0.023292
  1973.950,     0.006973,    -0.014459
  1974.000,     0.093874,    -0.012358
  1974.050,     0.111163,    -0.004737
  1974.100,     0.142206,     0.019316
  1974.150,     0.152293,    -0.018257
  1974.200,     0.195229,    -0.002512
  1974.250,     0.174621,     0.007039
  1974.300,     0.271201,    -0.015341
  1974.350,     0.245292,     0.021159
  1974.400,     0.247391,     0.026248
  1974.450,     0.208002,     0.021148
  1974.500,     0.136095,     0.005051
  1974.550,     0.197651,     0.007740
  1974.600,     0.158696,     0.008156
  1974.650,     0.210515,    -0.024147
  1974.700,     0.322665,    -0.010988
  1974.750,     0.305246,    -0.026010
  1974.800,     0.428783,    -0.018112
  1974.850,     0.570365,    -0.017661
  1974.900,     0.619896,    -0.012258
  1974.950,     0.685603,    -0.022540
  1975.000,     0.779098,    -0.009350
  1975.050,     0.812533,    -0.029544
  1975.100,     0.787158,    -0.016421
  1975.150,     0.813991,    -0.001667
  1975.200,     0.754675,    -0.001018
  1975.250,     0.799984,     0.016159
  1975.300,     0.664204,    -0.010504
  1975.350,     0.548175,    -0.026398
  1975.400,     0.361206,     0.014841
  1975.450,     0.118442,     0.007259
  1975.500,     0.008730,     0.027984
  1975.550,    -0.108507,    -0.009312
  1975.600,    -0.294621,     0.010692
  1975.650,    -0.367397,    -0.003509
  1975.700,    -0.318778,    -0.003861
  1975.750,    -0.306904,     0.001628
  1975.800,    -0.164462,     0.005515
  1975.850,    -0.027908,    -0.010048
  1975.900,     0.161675,    -0.030112
  1975.950,     0.224506,     0.003400
  1976.000,     0.315523,    -0.006025
  1976.050,     0.370401,    -0.014182
  1976.100,     0.429361,    -0.007930
  1976.150,     0.354189,    -0.058753
  1976.200,     0.328064,     0.023410
  1976.250,     0.246855,    -0.013038
  1976.300,     0.223038,     0.021575
  1976.350,     0.166662,     0.003077
  1976.400,     0.206324,     0.024004
  1976.450,     0.218670,     0.002437
  1976.500,     0.239642,     0.015179
  1976.550,     0.336587,     0.018297
  1976.600,     0.440358,     0.006103
  1976.650,     0.469780,    -0.008515
  1976.700,     0.570491,     0.008991
  1976.750,     0.562432,    -0.037021
  1976.800,     0.582801,    -0.012451
  1976.850,     0.570076,    -0.034443
  1976.900,     0.567955,    -0.017162
  1976.950,     0.517696,    -0.031052
  1977.000,     0.366390,    -0.021818
  1977.050,     0.316349,    -0.037325
  1977.100,     0.146335,     0.010210
  1977.150,     0.174007,    -0.008190
  1977.200,    -0.032896,    -0.006007
  1977.250,    -0.101154,     0.015754
  1977.300,    -0.118913,     0.021914
  1977.350,    -0.239071,     0.016761
  1977.400,    -0.160815,     0.022054
  1977.450,    -0.065752,    -0.026799
  1977.500,     0.065955,    -0.002635
  1977.550,     0.159257,    -0.017710
  1977.600,     0.266512,    -0.009748
  1977.650,     0.329044,    -0.025215
  1977.700,     0.403424,    -0.006707
  1977.750,     0.516478,    -0.039123
  1977.800,     0.532191,    -0.006440
  1977.850,     0.590169,    -0.027398
  1977.900,     0.533102,    -0.007998
  1977.950,     0.407797,     0.013719
  1978.000,     0.410108,     0.019123

